tt,recId,year,month,day,angle
641303,118,-2957,10,18,3
641304,118,-2957,10,19,4
641305,118,-2957,10,20,4
641306,118,-2957,10,21,5
641662,118,-2956,10,11,5
641663,118,-2956,10,12,5
641664,118,-2956,10,13,4
641665,118,-2956,10,14,3
641666,118,-2956,10,15,3
641667,118,-2956,10,16,3
641668,118,-2956,10,17,3
641669,118,-2956,10,18,4
641670,118,-2956,10,19,4
641671,118,-2956,10,20,5
642028,118,-2955,10,12,5
642029,118,-2955,10,13,4
642030,118,-2955,10,14,4
642031,118,-2955,10,15,3
642032,118,-2955,10,16,3
642033,118,-2955,10,17,3
642034,118,-2955,10,18,3
642035,118,-2955,10,19,4
642036,118,-2955,10,20,5
642393,118,-2954,10,12,5
642394,118,-2954,10,13,4
642395,118,-2954,10,14,4
642396,118,-2954,10,15,3
642397,118,-2954,10,16,3
642398,118,-2954,10,17,3
642399,118,-2954,10,18,3
642400,118,-2954,10,19,4
642401,118,-2954,10,20,5
642402,118,-2954,10,21,5
642758,118,-2953,10,12,5
642759,118,-2953,10,13,5
642760,118,-2953,10,14,4
642761,118,-2953,10,15,3
642762,118,-2953,10,16,3
642763,118,-2953,10,17,3
642764,118,-2953,10,18,3
642765,118,-2953,10,19,4
642766,118,-2953,10,20,4
642767,118,-2953,10,21,5
643124,118,-2952,10,12,5
643125,118,-2952,10,13,4
643126,118,-2952,10,14,3
643127,118,-2952,10,15,3
643128,118,-2952,10,16,3
643129,118,-2952,10,17,3
643130,118,-2952,10,18,4
643131,118,-2952,10,19,4
643132,118,-2952,10,20,5
643489,118,-2951,10,12,5
643490,118,-2951,10,13,4
643491,118,-2951,10,14,4
643492,118,-2951,10,15,3
643493,118,-2951,10,16,3
643494,118,-2951,10,17,3
643495,118,-2951,10,18,3
643496,118,-2951,10,19,4
643497,118,-2951,10,20,5
643854,118,-2950,10,12,5
643855,118,-2950,10,13,4
643856,118,-2950,10,14,4
643857,118,-2950,10,15,3
643858,118,-2950,10,16,3
643859,118,-2950,10,17,3
643860,118,-2950,10,18,3
643861,118,-2950,10,19,4
643862,118,-2950,10,20,5
643863,118,-2950,10,21,5
644219,118,-2949,10,12,5
644220,118,-2949,10,13,5
644221,118,-2949,10,14,4
644222,118,-2949,10,15,3
644223,118,-2949,10,16,3
644224,118,-2949,10,17,3
644225,118,-2949,10,18,3
644226,118,-2949,10,19,4
644227,118,-2949,10,20,4
644228,118,-2949,10,21,5
644585,118,-2948,10,12,5
644586,118,-2948,10,13,4
644587,118,-2948,10,14,3
644588,118,-2948,10,15,3
644589,118,-2948,10,16,3
644590,118,-2948,10,17,3
644591,118,-2948,10,18,4
644592,118,-2948,10,19,4
644593,118,-2948,10,20,5
644950,118,-2947,10,12,5
644951,118,-2947,10,13,4
644952,118,-2947,10,14,4
644953,118,-2947,10,15,3
644954,118,-2947,10,16,3
644955,118,-2947,10,17,3
644956,118,-2947,10,18,3
644957,118,-2947,10,19,4
644958,118,-2947,10,20,5
645315,118,-2946,10,12,5
645316,118,-2946,10,13,4
645317,118,-2946,10,14,4
645318,118,-2946,10,15,3
645319,118,-2946,10,16,3
645320,118,-2946,10,17,3
645321,118,-2946,10,18,3
645322,118,-2946,10,19,4
645323,118,-2946,10,20,5
645324,118,-2946,10,21,5
645680,118,-2945,10,12,5
645681,118,-2945,10,13,5
645682,118,-2945,10,14,4
645683,118,-2945,10,15,3
645684,118,-2945,10,16,3
645685,118,-2945,10,17,3
645686,118,-2945,10,18,3
645687,118,-2945,10,19,4
645688,118,-2945,10,20,4
645689,118,-2945,10,21,5
646046,118,-2944,10,12,5
646047,118,-2944,10,13,4
646048,118,-2944,10,14,3
646049,118,-2944,10,15,3
646050,118,-2944,10,16,3
646051,118,-2944,10,17,3
646052,118,-2944,10,18,4
